participant_id,minutes_spent_sleeping,sex
20180707182259,450,Female
20180707182268,465,Female
20180707182357,540,Female
20180707182379,590,Female
20180707182401,504,Female
20180707182405,542,Female
20180707182453,660,Female
20180707182474,528,Female
20180707182488,460,Female
20180806180038,930,Female
20180806180114,455,Female
20180806180616,533,Female
20180806180651,755,Female
20180806180670,420,Female
20180806180722,465,Female
20180806180846,450,Female
20180806180974,589,Female
20180806181008,255,Female
20180806181042,540,Female
20180806181049,420,Female
20180806181067,300,Female
20180806181077,660,Female
20180806181170,480,Female
20180806181175,420,Female
20180806181196,480,Female
20180806181213,325,Female
20180806181215,605,Female
20180806181253,580,Female
20180806181255,660,Female
20180806181268,655,Female
20180806181280,432,Female
20180806181327,585,Female
20180806181366,565,Female
20180806181435,510,Female
20180806181469,360,Female
20180806181470,480,Female
20180806181489,255,Female
20180806181494,340,Female
20180806181510,540,Female
20180806181529,485,Female
20180806181558,656,Female
20180806181616,380,Female
20180806181631,480,Female
20180806181632,445,Female
20180806181648,555,Female
20180806181731,510,Female
20180806181856,522,Female
20180806181875,440,Female
20180806181878,480,Female
20180806181906,360,Female
20180806181915,519,Female
20180806181942,570,Female
20180806181954,565,Female
20180806181984,450,Female
20180806181985,690,Female
20180806182013,470,Female
20180806182052,605,Female
20180806182083,300,Female
20180806182115,525,Female
20180806182162,430,Female
20180806182173,420,Female
20180806182213,630,Female
20180806182228,900,Female
20180806182262,495,Female
20180806182267,603,Female
20180806182314,405,Female
20180806182357,360,Female
20180806182397,455,Female
20180806182439,240,Female
20180807180005,340,Female
20180807180011,605,Female
20180807180012,425,Female
20180807180024,570,Female
20180807180035,405,Female
20180807180071,440,Female
20180807180112,370,Female
20180807180119,445,Female
20180807180126,551,Female
20180807180134,660,Female
20180807180140,740,Female
20180807180179,570,Female
20180807180503,325,Female
20180807180512,287,Female
20180807180513,429,Female
20180807180523,625,Female
20180807180545,780,Female
20180807180553,510,Female
20180807180561,607,Female
20180807180563,270,Female
20180807180569,480,Female
20180807180570,630,Female
20180807180573,720,Female
20180807180588,597,Female
20180807180598,415,Female
20180807180603,540,Female
20180807180606,300,Female
20180807180626,390,Female
20180807180631,345,Female
20180807180635,675,Female
20180807180642,626,Female
20180807180648,874,Female
20180807180650,525,Female
20180807180652,400,Female
20180807180660,480,Female
20180807180663,350,Female
20180807180674,360,Female
20180807180677,290,Female
20180807180687,503,Female
20180807180693,390,Female
20180807180700,479,Female
20180807180701,510,Female
20180807180705,670,Female
20180807180714,535,Female
20180807180715,485,Female
20180807180716,563,Female
20180807180742,565,Female
20180807180743,600,Female
20180807180745,870,Female
20180807180748,656,Female
20180807180757,330,Female
20180807180758,485,Female
20180807180759,300,Female
20180807180762,495,Female
20180807180764,350,Female
20180807180767,490,Female
20180807180770,795,Female
20180807180772,435,Female
20180807180775,480,Female
20180807180781,600,Female
20180807180783,570,Female
20180807180784,300,Female
20180807180786,350,Female
20180807180787,660,Female
20180807180797,645,Female
20180807180798,480,Female
20180807180801,540,Female
20180807180805,430,Female
20180807180817,385,Female
20180807180821,570,Female
20180807180839,515,Female
20180807180848,390,Female
20180807180851,555,Female
20180807180867,660,Female
20180807180872,660,Female
20180807180882,420,Female
20180807180893,393,Female
20180807180897,610,Female
20180807180899,495,Female
20180807180904,620,Female
20180807180906,694,Female
20180807180915,540,Female
20180807180919,0,Female
20180807180931,1030,Female
20180807180935,215,Female
20180807180937,524,Female
20180807180939,495,Female
20180807180945,435,Female
20180807180958,605,Female
20180807180962,735,Female
20180807180985,587,Female
20180807181000,660,Female
20180807181021,600,Female
20180807181033,360,Female
20180807181058,645,Female
20180807181070,715,Female
20180807181071,550,Female
20180807181076,472,Female
20180807181077,420,Female
20180807181079,740,Female
20180807181082,360,Female
20180807181102,495,Female
20180807181114,540,Female
20180807181127,480,Female
20180807181132,435,Female
20180807181134,250,Female
20180807181137,510,Female
20180807181148,540,Female
20180807181152,660,Female
20180807181156,420,Female
20180807181177,600,Female
20180807181179,480,Female
20180807181186,455,Female
20180807181191,892,Female
20180807181207,590,Female
20180807181209,520,Female
20180807181210,600,Female
20180807181217,470,Female
20180807181219,600,Female
20180807181225,420,Female
20180807181232,600,Female
20180807181239,550,Female
20180807181250,555,Female
20180807181251,640,Female
20180807181257,480,Female
20180807181281,600,Female
20180807181295,735,Female
20180807181296,448,Female
20180807181301,510,Female
20180807181317,630,Female
20180807181320,600,Female
20180807181328,572,Female
20180807181336,545,Female
20180807181351,650,Female
20180807181353,480,Female
20180807181354,630,Female
20180807181367,660,Female
20180807181369,394,Female
20180807181370,510,Female
20180807181401,600,Female
20180807181404,475,Female
20180807181406,600,Female
20180807181407,460,Female
20180807181413,495,Female
20180807181415,450,Female
20180807181417,840,Female
20180807181431,330,Female
20180807181435,760,Female
20180807181438,495,Female
20180807181452,385,Female
20180807181478,510,Female
20180807181486,720,Female
20180807181487,480,Female
20180807181493,435,Female
20180807181509,660,Female
20180807181519,565,Female
20180807181523,571,Female
20180807181528,630,Female
20180807181544,750,Female
20180807181557,360,Female
20180807181563,470,Female
20180807181576,615,Female
20180807181584,722,Female
20180807181588,600,Female
20180807181591,395,Female
20180807181596,540,Female
20180807181613,660,Female
20180807181631,475,Female
20180807181636,510,Female
20180807181650,330,Female
20180807181658,300,Female
20180807181665,600,Female
20180807181670,915,Female
20180807181675,570,Female
20180807181679,720,Female
20180807181681,378,Female
20180807181683,341,Female
20180807181685,480,Female
20180807181709,555,Female
20180807181713,650,Female
20180807181714,512,Female
20180807181725,422,Female
20180807181734,371,Female
20180807181739,480,Female
20180807181748,600,Female
20180807181799,495,Female
20180807181810,495,Female
20180807181820,705,Female
20180807181821,480,Female
20180807181827,330,Female
20180807181829,675,Female
20180807181836,780,Female
20180807181841,390,Female
20180807181843,510,Female
20180807181845,555,Female
20180807181847,630,Female
20180807181848,600,Female
20180807181869,575,Female
20180807181879,388,Female
20180807181886,568,Female
20180807181911,570,Female
20180807181913,715,Female
20180807181936,315,Female
20180807181938,545,Female
20180807181941,585,Female
20180807181944,720,Female
20180807181948,435,Female
20180807181950,495,Female
20180807181954,481,Female
20180807181955,690,Female
20180807181965,510,Female
20180807181996,390,Female
20180807182010,630,Female
20180807182013,525,Female
20180807182019,360,Female
20180807182044,360,Female
20180807182048,525,Female
20180807182053,660,Female
20180807182059,505,Female
20180807182064,505,Female
20180807182070,900,Female
20180807182079,590,Female
20180807182100,500,Female
20180807182101,780,Female
20180807182103,420,Female
20180807182107,905,Female
20180807182110,660,Female
20180807182117,340,Female
20180807182123,448,Female
20180807182126,500,Female
20180807182130,445,Female
20180807182140,505,Female
20180807182143,630,Female
20180807182172,777,Female
20180807182183,1209,Female
20180807182186,570,Female
20180807182201,505,Female
20180807182212,455,Female
20180807182222,330,Female
20180807182229,510,Female
20180807182249,390,Female
20180807182253,450,Female
20180807182272,540,Female
20180807182274,1056,Female
20180807182290,370,Female
20180807182292,630,Female
20180807182296,600,Female
20180807182298,435,Female
20180807182301,570,Female
20180807182323,465,Female
20180807182339,535,Female
20180807182340,450,Female
20180807182341,540,Female
20180807182346,450,Female
20180807182367,435,Female
20180807182370,660,Female
20180807182373,435,Female
20180807182377,725,Female
20180807182382,480,Female
20180807182386,715,Female
20180807182390,600,Female
20180807182413,405,Female
20180807182415,360,Female
20180807182431,630,Female
20180807182442,690,Female
20180807182455,460,Female
20180807182465,430,Female
20180807182470,300,Female
20180807182491,740,Female
20180807182492,489,Female
20180807182498,670,Female
20180807182512,560,Female
20180808180089,470,Female
20180808180132,575,Female
20180808180152,500,Female
20180808180525,460,Female
20180808180610,300,Female
20180808180662,420,Female
20180808180668,284,Female
20180808180756,559,Female
20180808180782,510,Female
20180808180792,575,Female
20180808180826,420,Female
20180808180845,330,Female
20180808180846,600,Female
20180808180856,665,Female
20180808180922,695,Female
20180808180997,600,Female
20180808181014,470,Female
20180808181058,705,Female
20180808181241,360,Female
20180808181242,710,Female
20180808181337,60,Female
20180808181370,550,Female
20180808181386,480,Female
20180808181435,690,Female
20180808181465,989,Female
20180808181481,569,Female
20180808181532,417,Female
20180808181560,480,Female
20180808181669,720,Female
20180808181678,720,Female
20180808181683,420,Female
20180808181699,660,Female
20180808181713,580,Female
20180808182072,630,Female
20180808182115,375,Female
20180808182123,385,Female
20180808182238,540,Female
20180808182250,510,Female
20180808182270,425,Female
20180808182292,610,Female
20180808182407,606,Female
20180808182419,600,Female
20180808182473,690,Female
20180906180577,796,Female
20180906180765,677,Female
20180906181383,589,Female
20180906182252,660,Female
20180907180025,660,Female
20180907180155,510,Female
20180907180502,537,Female
20180907180537,480,Female
20180907180548,327,Female
20180907180589,809,Female
20180907180616,405,Female
20180907180651,435,Female
20180907180657,549,Female
20180907180678,510,Female
20180907180689,490,Female
20180907180692,660,Female
20180907180713,598,Female
20180907180768,225,Female
20180907180929,640,Female
20180907180972,605,Female
20180907181090,360,Female
20180907181104,608,Female
20180907181117,750,Female
20180907181149,623,Female
20180907181190,600,Female
20180907181215,420,Female
20180907181312,444,Female
20180907181349,510,Female
20180907181362,300,Female
20180907181447,640,Female
20180907181453,630,Female
20180907181543,555,Female
20180907181722,710,Female
20180907181762,570,Female
20180907181780,600,Female
20180907181822,880,Female
20180907181860,720,Female
20180907181872,420,Female
20180907181875,510,Female
20180907181888,635,Female
20180907181937,510,Female
20180907181964,385,Female
20180907181984,450,Female
20180907182004,640,Female
20180907182066,435,Female
20180907182089,615,Female
20180907182129,560,Female
20180907182135,475,Female
20180907182216,525,Female
20180907182244,450,Female
20180907182252,520,Female
20180907182282,600,Female
20180907182286,585,Female
20180907182375,270,Female
20180907182381,570,Female
20180907182384,420,Female
20180907182412,542,Female
20180907182430,373,Female
20180907182432,435,Female
20180907182486,570,Female
20180908180023,580,Female
20180908180031,788,Female
20180908180035,700,Female
20180908180060,889,Female
20180908180069,540,Female
20180908180086,620,Female
20180908180093,659,Female
20180908180099,415,Female
20180908180101,600,Female
20180908180102,660,Female
20180908180120,939,Female
20180908180142,660,Female
20180908180149,540,Female
20180908180151,376,Female
20180908180154,300,Female
20180908180516,510,Female
20180908180533,540,Female
20180908180545,508,Female
20180908180548,420,Female
20180908180557,470,Female
20180908180562,660,Female
20180908180566,510,Female
20180908180569,458,Female
20180908180573,705,Female
20180908180574,695,Female
20180908180579,660,Female
20180908180584,780,Female
20180908180585,509,Female
20180908180591,630,Female
20180908180592,935,Female
20180908180593,600,Female
20180908180597,499,Female
20180908180600,555,Female
20180908180602,565,Female
20180908180608,446,Female
20180908180624,400,Female
20180908180625,570,Female
20180908180629,690,Female
20180908180634,320,Female
20180908180643,440,Female
20180908180650,390,Female
20180908180652,663,Female
20180908180660,495,Female
20180908180670,480,Female
20180908180676,510,Female
20180908180687,534,Female
20180908180692,424,Female
20180908180698,715,Female
20180908180707,530,Female
20180908180709,660,Female
20180908180713,492,Female
20180908180717,570,Female
20180908180719,360,Female
20180908180722,540,Female
20180908180723,660,Female
20180908180724,600,Female
20180908180731,460,Female
20180908180740,585,Female
20180908180773,420,Female
20180908180776,520,Female
20180908180778,0,Female
20180908180781,450,Female
20180908180788,494,Female
20180908180789,540,Female
20180908180817,497,Female
20180908180820,520,Female
20180908180827,955,Female
20180908180838,655,Female
20180908180885,565,Female
20180908180887,770,Female
20180908180897,590,Female
20180908180921,540,Female
20180908180932,505,Female
20180908180942,540,Female
20180908180943,570,Female
20180908180945,600,Female
20180908180968,479,Female
20180908180990,480,Female
20180908181016,538,Female
20180908181020,450,Female
20180908181024,510,Female
20180908181032,645,Female
20180908181035,375,Female
20180908181037,360,Female
20180908181042,449,Female
20180908181046,715,Female
20180908181054,600,Female
20180908181091,600,Female
20180908181093,435,Female
20180908181094,630,Female
20180908181098,495,Female
20180908181109,765,Female
20180908181111,415,Female
20180908181118,690,Female
20180908181127,658,Female
20180908181128,325,Female
20180908181130,600,Female
20180908181131,480,Female
20180908181134,358,Female
20180908181137,555,Female
20180908181139,521,Female
20180908181160,390,Female
20180908181175,630,Female
20180908181178,490,Female
20180908181179,360,Female
20180908181181,780,Female
20180908181190,570,Female
20180908181212,510,Female
20180908181215,530,Female
20180908181229,877,Female
20180908181240,605,Female
20180908181250,600,Female
20180908181255,500,Female
20180908181263,595,Female
20180908181264,600,Female
20180908181274,525,Female
20180908181277,360,Female
20180908181278,365,Female
20180908181281,671,Female
20180908181282,510,Female
20180908181288,510,Female
20180908181294,510,Female
20180908181316,600,Female
20180908181325,600,Female
20180908181332,475,Female
20180908181333,600,Female
20180908181340,510,Female
20180908181341,608,Female
20180908181342,480,Female
20180908181356,630,Female
20180908181360,465,Female
20180908181366,615,Female
20180908181369,560,Female
20180908181372,660,Female
20180908181375,450,Female
20180908181378,490,Female
20180908181383,456,Female
20180908181390,570,Female
20180908181392,390,Female
20180908181393,575,Female
20180908181401,690,Female
20180908181406,480,Female
20180908181408,720,Female
20180908181413,513,Female
20180908181414,470,Female
20180908181419,403,Female
20180908181426,240,Female
20180908181429,760,Female
20180908181442,420,Female
20180908181450,480,Female
20180908181453,380,Female
20180908181458,780,Female
20180908181463,408,Female
20180908181476,630,Female
20180908181484,540,Female
20180908181491,420,Female
20180908181496,420,Female
20180908181498,420,Female
20180908181505,570,Female
20180908181516,510,Female
20180908181525,480,Female
20180908181529,530,Female
20180908181536,660,Female
20180908181538,475,Female
20180908181567,710,Female
20180908181575,215,Female
20180908181579,540,Female
20180908181581,550,Female
20180908181582,810,Female
20180908181583,570,Female
20180908181586,854,Female
20180908181587,445,Female
20180908181602,465,Female
20180908181603,295,Female
20180908181619,1005,Female
20180908181622,475,Female
20180908181641,420,Female
20180908181649,415,Female
20180908181662,660,Female
20180908181663,360,Female
20180908181672,450,Female
20180908181682,780,Female
20180908181695,570,Female
20180908181701,300,Female
20180908181702,450,Female
20180908181704,485,Female
20180908181708,570,Female
20180908181721,450,Female
20180908181727,570,Female
20180908181734,505,Female
20180908181740,415,Female
20180908181747,375,Female
20180908181751,360,Female
20180908181753,613,Female
20180908181778,705,Female
20180908181784,645,Female
20180908181785,570,Female
20180908181786,675,Female
20180908181792,690,Female
20180908181795,450,Female
20180908181802,480,Female
20180908181808,793,Female
20180908181810,429,Female
20180908181820,520,Female
20180908181834,650,Female
20180908181835,540,Female
20180908181839,650,Female
20180908181840,360,Female
20180908181842,510,Female
20180908181843,480,Female
20180908181851,560,Female
20180908181852,300,Female
20180908181856,540,Female
20180908181857,625,Female
20180908181863,703,Female
20180908181870,660,Female
20180908181881,510,Female
20180908181891,535,Female
20180908181911,600,Female
20180908181915,579,Female
20180908181923,490,Female
20180908181941,480,Female
20180908181945,316,Female
20180908181953,600,Female
20180908181954,285,Female
20180908181955,655,Female
20180908181962,260,Female
20180908181966,500,Female
20180908181978,510,Female
20180908181990,450,Female
20180908181994,385,Female
20180908181996,668,Female
20180908182001,420,Female
20180908182006,565,Female
20180908182009,510,Female
20180908182013,480,Female
20180908182020,615,Female
20180908182022,828,Female
20180908182026,445,Female
20180908182027,555,Female
20180908182034,505,Female
20180908182039,555,Female
20180908182048,570,Female
20180908182051,582,Female
20180908182064,435,Female
20180908182065,770,Female
20180908182066,315,Female
20180908182070,510,Female
20180908182082,457,Female
20180908182101,60,Female
20180908182103,525,Female
20180908182114,546,Female
20180908182119,663,Female
20180908182126,600,Female
20180908182134,685,Female
20180908182135,406,Female
20180908182150,580,Female
20180908182154,572,Female
20180908182159,660,Female
20180908182169,635,Female
20180908182174,565,Female
20180908182195,615,Female
20180908182207,240,Female
20180908182214,533,Female
20180908182215,425,Female
20180908182220,600,Female
20180908182224,570,Female
20180908182225,480,Female
20180908182233,540,Female
20180908182234,510,Female
20180908182235,540,Female
20180908182252,375,Female
20180908182254,383,Female
20180908182276,390,Female
20180908182290,595,Female
20180908182298,600,Female
20180908182300,235,Female
20180908182325,1020,Female
20180908182335,180,Female
20180908182343,475,Female
20180908182348,690,Female
20180908182354,600,Female
20180908182362,570,Female
20180908182364,518,Female
20180908182366,450,Female
20180908182376,420,Female
20180908182379,600,Female
20180908182383,324,Female
20180908182390,333,Female
20180908182391,500,Female
20180908182402,505,Female
20180908182406,525,Female
20180908182415,615,Female
20180908182416,820,Female
20180908182420,630,Female
20180908182434,439,Female
20180908182435,390,Female
20180908182438,395,Female
20180908182439,480,Female
20180908182453,570,Female
20180908182475,471,Female
20180908182479,520,Female
20180908182480,360,Female
20180908182487,485,Female
20180908182492,555,Female
20180908182496,840,Female
20180908182512,330,Female
20180909180035,327,Female
20180909180040,630,Female
20180909180042,553,Female
20180909180055,450,Female
20180909180070,715,Female
20180909180117,395,Female
20180909180126,298,Female
20180909180514,480,Female
20180909180522,720,Female
20180909180531,750,Female
20180909180555,570,Female
20180909180568,720,Female
20180909180592,150,Female
20180909180626,280,Female
20180909180630,600,Female
20180909180692,570,Female
20180909180724,600,Female
20180909180817,468,Female
20180909180821,525,Female
20180909180847,600,Female
20180909180851,510,Female
20180909180897,572,Female
20180909180969,690,Female
20180909180988,240,Female
20180909181008,435,Female
20180909181022,600,Female
20180909181072,595,Female
20180909181129,480,Female
20180909181138,550,Female
20180909181174,450,Female
20180909181180,510,Female
20180909181207,643,Female
20180909181214,460,Female
20180909181229,735,Female
20180909181232,515,Female
20180909181239,460,Female
20180909181277,570,Female
20180909181315,500,Female
20180909181325,540,Female
20180909181368,477,Female
20180909181369,480,Female
20180909181371,480,Female
20180909181411,435,Female
20180909181434,630,Female
20180909181438,350,Female
20180909181439,615,Female
20180909181476,540,Female
20180909181480,430,Female
20180909181481,855,Female
20180909181486,485,Female
20180909181501,501,Female
20180909181544,450,Female
20180909181554,570,Female
20180909181556,465,Female
20180909181584,600,Female
20180909181585,640,Female
20180909181593,496,Female
20180909181666,345,Female
20180909181673,510,Female
20180909181692,520,Female
20180909181721,608,Female
20180909181724,585,Female
20180909181729,600,Female
20180909181734,480,Female
20180909181782,330,Female
20180909181792,298,Female
20180909181815,450,Female
20180909181824,510,Female
20180909181848,570,Female
20180909181875,510,Female
20180909181902,535,Female
20180909181927,569,Female
20180909181988,361,Female
20180909182001,545,Female
20180909182005,570,Female
20180909182015,435,Female
20180909182021,540,Female
20180909182048,660,Female
20180909182059,375,Female
20180909182078,750,Female
20180909182114,590,Female
20180909182143,594,Female
20180909182146,570,Female
20180909182149,490,Female
20180909182179,570,Female
20180909182198,690,Female
20180909182380,612,Female
20180909182398,525,Female
20180909182405,540,Female
20180909182410,600,Female
20180909182430,560,Female
20180909182460,480,Female
20180909182502,680,Female
20180909182504,392,Female
20181008180010,510,Female
20181008180049,487,Female
20181008180077,480,Female
20181008180503,645,Female
20181008180511,600,Female
20181008180554,645,Female
20181008180590,510,Female
20181008180637,635,Female
20181008180669,445,Female
20181008180685,509,Female
20181008180689,450,Female
20181008180733,630,Female
20181008180751,550,Female
20181008180794,470,Female
20181008180806,300,Female
20181008180836,485,Female
20181008180918,480,Female
20181008180933,420,Female
20181008180938,760,Female
20181008180979,600,Female
20181008181057,340,Female
20181008181101,510,Female
20181008181144,423,Female
20181008181154,630,Female
20181008181191,539,Female
20181008181267,480,Female
20181008181269,765,Female
20181008181422,527,Female
20181008181427,721,Female
20181008181515,480,Female
20181008181517,685,Female
20181008181527,540,Female
20181008181571,425,Female
20181008181577,520,Female
20181008181580,440,Female
20181008181628,599,Female
20181008181714,270,Female
20181008181722,600,Female
20181008181729,510,Female
20181008181752,345,Female
20181008181762,493,Female
20181008181774,610,Female
20181008181800,450,Female
20181008181823,590,Female
20181008181884,525,Female
20181008181975,585,Female
20181008181976,580,Female
20181008182069,630,Female
20181008182087,475,Female
20181008182157,515,Female
20181008182223,520,Female
20181008182332,540,Female
20181008182424,600,Female
20181008182440,480,Female
20181008182485,600,Female
20181009180005,655,Female
20181009180011,434,Female
20181009180020,580,Female
20181009180027,510,Female
20181009180038,305,Female
20181009180047,60,Female
20181009180084,1020,Female
20181009180085,590,Female
20181009180098,915,Female
20181009180107,695,Female
20181009180110,570,Female
20181009180131,780,Female
20181009180134,420,Female
20181009180146,682,Female
20181009180152,570,Female
20181009180156,540,Female
20181009180502,540,Female
20181009180510,550,Female
20181009180529,635,Female
20181009180532,485,Female
20181009180538,450,Female
20181009180558,225,Female
20181009180559,600,Female
20181009180566,420,Female
20181009180571,390,Female
20181009180577,450,Female
20181009180578,525,Female
20181009180584,520,Female
20181009180587,300,Female
20181009180591,815,Female
20181009180594,755,Female
20181009180604,450,Female
20181009180612,840,Female
20181009180613,155,Female
20181009180615,430,Female
20181009180639,470,Female
20181009180648,570,Female
20181009180653,510,Female
20181009180676,510,Female
20181009180679,540,Female
20181009180682,634,Female
20181009180685,370,Female
20181009180697,480,Female
20181009180709,600,Female
20181009180710,555,Female
20181009180721,510,Female
20181009180723,570,Female
20181009180739,420,Female
20181009180742,450,Female
20181009180745,418,Female
20181009180746,490,Female
20181009180753,320,Female
20181009180754,1030,Female
20181009180762,780,Female
20181009180787,560,Female
20181009180794,540,Female
20181009180805,720,Female
20181009180820,600,Female
20181009180823,540,Female
20181009180826,450,Female
20181009180841,420,Female
20181009180842,530,Female
20181009180848,600,Female
20181009180864,470,Female
20181009180882,480,Female
20181009180889,560,Female
20181009180893,388,Female
20181009180909,460,Female
20181009180913,449,Female
20181009180916,630,Female
20181009180918,525,Female
20181009180926,665,Female
20181009180928,515,Female
20181009180935,450,Female
20181009180945,510,Female
20181009180949,720,Female
20181009180955,600,Female
20181009180958,601,Female
20181009180973,575,Female
20181009180974,299,Female
20181009180976,565,Female
20181009180981,50,Female
20181009180997,267,Female
20181009181000,625,Female
20181009181009,250,Female
20181009181015,510,Female
20181009181028,710,Female
20181009181047,540,Female
20181009181063,630,Female
20181009181068,375,Female
20181009181070,392,Female
20181009181085,370,Female
20181009181087,472,Female
20181009181089,225,Female
20181009181091,678,Female
20181009181103,444,Female
20181009181104,523,Female
20181009181115,295,Female
20181009181117,465,Female
20181009181118,645,Female
20181009181119,400,Female
20181009181123,835,Female
20181009181131,583,Female
20181009181144,535,Female
20181009181145,555,Female
20181009181152,572,Female
20181009181153,385,Female
20181009181197,570,Female
20181009181198,399,Female
20181009181203,754,Female
20181009181216,410,Female
20181009181233,525,Female
20181009181238,493,Female
20181009181245,420,Female
20181009181256,450,Female
20181009181257,500,Female
20181009181258,398,Female
20181009181268,375,Female
20181009181281,425,Female
20181009181298,493,Female
20181009181301,600,Female
20181009181306,537,Female
20181009181312,455,Female
20181009181318,600,Female
20181009181334,475,Female
20181009181335,460,Female
20181009181339,450,Female
20181009181340,380,Female
20181009181347,620,Female
20181009181353,263,Female
20181009181357,435,Female
20181009181367,905,Female
20181009181378,615,Female
20181009181387,480,Female
20181009181408,435,Female
20181009181429,660,Female
20181009181430,480,Female
20181009181448,585,Female
20181009181458,395,Female
20181009181466,390,Female
20181009181484,300,Female
20181009181526,455,Female
20181009181527,532,Female
20181009181535,1018,Female
20181009181548,460,Female
20181009181561,445,Female
20181009181571,540,Female
20181009181573,571,Female
20181009181576,540,Female
20181009181580,600,Female
20181009181590,1215,Female
20181009181592,540,Female
20181009181597,580,Female
20181009181611,510,Female
20181009181621,540,Female
20181009181625,650,Female
20181009181628,285,Female
20181009181629,525,Female
20181009181635,510,Female
20181009181643,395,Female
20181009181652,420,Female
20181009181655,440,Female
20181009181658,390,Female
20181009181661,570,Female
20181009181665,180,Female
20181009181668,480,Female
20181009181674,525,Female
20181009181681,420,Female
20181009181703,660,Female
20181009181705,210,Female
20181009181713,600,Female
20181009181719,540,Female
20181009181723,470,Female
20181009181732,970,Female
20181009181740,600,Female
20181009181746,540,Female
20181009181747,310,Female
20181009181752,685,Female
20181009181755,510,Female
20181009181756,585,Female
20181009181776,380,Female
20181009181793,615,Female
20181009181799,480,Female
20181009181800,570,Female
20181009181806,450,Female
20181009181812,420,Female
20181009181818,550,Female
20181009181821,478,Female
20181009181837,450,Female
20181009181841,420,Female
20181009181856,395,Female
20181009181857,660,Female
20181009181866,467,Female
20181009181873,475,Female
20181009181893,405,Female
20181009181898,530,Female
20181009181900,510,Female
20181009181901,440,Female
20181009181905,535,Female
20181009181908,550,Female
20181009181909,330,Female
20181009181916,609,Female
20181009181918,330,Female
20181009181920,480,Female
20181009181922,360,Female
20181009181924,710,Female
20181009181944,645,Female
20181009181950,435,Female
20181009181960,451,Female
20181009181962,560,Female
20181009181968,620,Female
20181009181970,508,Female
20181009181972,425,Female
20181009181973,560,Female
20181009181980,420,Female
20181009181983,480,Female
20181009181989,565,Female
20181009182000,555,Female
20181009182011,505,Female
20181009182025,610,Female
20181009182026,600,Female
20181009182028,170,Female
20181009182033,404,Female
20181009182074,490,Female
20181009182088,600,Female
20181009182089,635,Female
20181009182091,822,Female
20181009182093,480,Female
20181009182099,685,Female
20181009182106,450,Female
20181009182107,445,Female
20181009182108,657,Female
20181009182109,684,Female
20181009182130,525,Female
20181009182131,555,Female
20181009182137,490,Female
20181009182141,465,Female
20181009182150,420,Female
20181009182156,600,Female
20181009182158,510,Female
20181009182163,626,Female
20181009182183,480,Female
20181009182201,390,Female
20181009182204,376,Female
20181009182231,390,Female
20181009182232,660,Female
20181009182238,550,Female
20181009182255,480,Female
20181009182258,510,Female
20181009182264,600,Female
20181009182270,450,Female
20181009182288,460,Female
20181009182300,840,Female
20181009182313,420,Female
20181009182316,474,Female
20181009182319,435,Female
20181009182322,600,Female
20181009182334,410,Female
20181009182338,330,Female
20181009182348,330,Female
20181009182349,480,Female
20181009182352,420,Female
20181009182354,450,Female
20181009182374,390,Female
20181009182385,390,Female
20181009182391,540,Female
20181009182416,570,Female
20181009182417,660,Female
20181009182418,660,Female
20181009182433,510,Female
20181009182438,540,Female
20181009182442,385,Female
20181009182444,540,Female
20181009182447,510,Female
20181009182457,540,Female
20181009182471,360,Female
20181009182485,330,Female
20181009182498,660,Female
20181009182506,820,Female
20181010180088,638,Female
20181010180092,610,Female
20181010180102,720,Female
20181010180110,505,Female
20181010180521,549,Female
20181010180548,684,Female
20181010180561,360,Female
20181010180613,360,Female
20181010180614,509,Female
20181010180615,690,Female
20181010180631,540,Female
20181010180643,600,Female
20181010180647,320,Female
20181010180666,540,Female
20181010180668,450,Female
20181010180674,340,Female
20181010180689,510,Female
20181010180690,660,Female
20181010180756,450,Female
20181010180760,450,Female
20181010180793,600,Female
20181010180842,570,Female
20181010180849,575,Female
20181010180884,450,Female
20181010180893,480,Female
20181010180924,450,Female
20181010180983,477,Female
20181010181015,450,Female
20181010181024,360,Female
20181010181030,480,Female
20181010181034,390,Female
20181010181039,550,Female
20181010181043,313,Female
20181010181052,630,Female
20181010181057,450,Female
20181010181076,480,Female
20181010181086,780,Female
20181010181115,420,Female
20181010181145,600,Female
20181010181162,480,Female
20181010181209,450,Female
20181010181212,450,Female
20181010181219,450,Female
20181010181223,600,Female
20181010181229,305,Female
20181010181237,360,Female
20181010181252,510,Female
20181010181266,585,Female
20181010181283,600,Female
20181010181315,885,Female
20181010181332,660,Female
20181010181334,540,Female
20181010181378,583,Female
20181010181455,705,Female
20181010181460,180,Female
20181010181464,900,Female
20181010181484,465,Female
20181010181509,615,Female
20181010181533,750,Female
20181010181566,491,Female
20181010181605,423,Female
20181010181634,480,Female
20181010181654,330,Female
20181010181656,710,Female
20181010181681,390,Female
20181010181694,750,Female
20181010181736,415,Female
20181010181750,540,Female
20181010181759,1020,Female
20181010181761,750,Female
20181010181764,560,Female
20181010181800,580,Female
20181010181873,500,Female
20181010181906,480,Female
20181010181980,562,Female
20181010182013,480,Female
20181010182027,465,Female
20181010182036,592,Female
20181010182061,450,Female
20181010182066,420,Female
20181010182070,480,Female
20181010182107,750,Female
20181010182138,610,Female
20181010182209,655,Female
20181010182221,490,Female
20181010182232,550,Female
20181010182288,465,Female
20181010182318,590,Female
20181010182322,590,Female
20181010182364,600,Female
20181010182425,725,Female
