council_district,total_appr,finished_area,year
28,56400.0,0.0,2017
21,190300.0,2583.0,2017
5,216600.0,1313.0,2017
5,155300.0,1048.0,2017
9,112100.0,896.0,2017
25,1032600.0,4702.0,2017
10,279600.0,2694.1001,2017
7,184100.0,832.0,2017
9,128600.0,1053.0,2017
15,201900.0,1464.0,2017
35,594300.0,4445.5,2017
12,141800.0,1711.0,2017
12,217900.0,1850.0,2017
18,772600.0,2685.0,2017
23,534500.0,1887.0,2017
7,300500.0,2322.0,2017
22,330700.0,3408.0,2017
15,341600.0,1669.0,2017
20,216600.0,1322.0,2017
20,196900.0,1052.0,2017
28,146900.0,1177.0,2017
21,86400.0,704.0,2017
29,171300.0,1975.0,2017
25,891100.0,4852.0,2017
31,297000.0,2680.0,2017
17,432000.0,1152.0,2017
35,372400.0,3119.0,2017
24,789700.0,3452.5,2017
12,99400.0,1292.0,2017
15,269500.0,1930.0,2017
21,93500.0,1008.0,2017
23,237500.0,1782.0,2017
8,168700.0,1634.0,2017
22,199900.0,1782.0,2017
26,168600.0,1175.0,2017
26,275600.0,2067.0,2017
10,204500.0,2627.0,2017
28,176100.0,1568.0,2017
8,329500.0,3540.0,2017
13,134900.0,1609.75,2017
26,27600.0,1152.0,2017
15,125000.0,808.0,2017
31,298200.0,1938.2800300000001,2017
24,395300.0,2419.0,2017
3,150200.0,1544.0,2017
33,103700.0,1116.0,2017
2,230600.0,1344.0,2017
24,677200.0,2526.0,2017
16,215000.0,1865.0,2017
2,128700.0,1142.0,2017
29,154900.0,1312.0,2017
22,274900.0,2112.0,2017
8,148000.0,1391.0,2017
2,110900.0,826.0,2017
6,332400.0,1706.0,2017
35,395900.0,1725.0,2017
31,372400.0,3574.0,2017
6,305500.0,1896.0,2017
24,732100.0,3425.0,2017
22,277100.0,2411.0,2017
34,436700.0,2490.0,2017
13,159100.0,1196.0,2017
15,170600.0,1408.0,2017
33,211600.0,2116.0,2017
11,131300.0,1252.0,2017
14,155800.0,1600.0,2017
3,86400.0,1274.0,2017
12,113200.0,934.0,2017
18,229800.0,810.0,2017
21,31300.0,0.0,2017
31,245200.0,2195.0,2017
25,547200.0,2656.0,2017
1,179800.0,1512.0,2017
31,210100.0,1406.0,2017
21,123200.0,1074.0,2017
17,119100.0,418.0,2017
19,351900.0,1283.0,2017
5,225400.0,1482.0,2017
32,200500.0,1794.0,2017
19,520200.0,1323.0,2017
23,445200.0,1979.0,2017
17,609500.0,2690.20996,2017
11,207400.0,1506.0,2017
18,626100.0,2045.30005,2017
16,278700.0,3187.0,2017
29,86000.0,1045.0,2017
31,134800.0,1204.0,2017
23,391500.0,2535.0,2017
9,160300.0,1431.0,2017
16,152200.0,1425.0,2017
35,231900.0,1738.0,2017
22,200300.0,1902.0,2017
16,192900.0,1233.0,2017
32,187200.0,1680.0,2017
31,305300.0,3159.0,2017
28,195400.0,1851.0,2017
4,331700.0,2141.0,2017
26,413700.0,1795.0,2017
3,165900.0,1405.0,2017
10,166700.0,1237.0,2017
19,227200.0,584.0,2017
34,1523500.0,5482.0,2017
32,252700.0,3548.8501,2017
3,203900.0,2127.6799300000002,2017
26,60000.0,912.0,2017
11,968600.0,4508.0,2017
8,231100.0,1075.0,2017
1,292000.0,2484.3999,2017
29,180500.0,2268.0,2017
22,45000.0,1152.0,2017
1,117100.0,1000.0,2017
33,179900.0,1611.0,2017
4,413400.0,3232.0,2017
21,114700.0,883.0,2017
2,129500.0,1753.0,2017
29,158300.0,1658.0,2017
16,229500.0,2502.0,2017
34,496500.0,3546.0,2017
5,183800.0,1303.0,2017
11,196800.0,1642.0,2017
33,154700.0,1515.25,2017
31,283500.0,2790.0,2017
31,272500.0,2287.0,2017
34,2729000.0,10161.7998,2017
24,344200.0,1480.0,2017
32,148900.0,1368.0,2017
15,205900.0,1776.0,2017
23,477100.0,2362.0,2017
3,243900.0,3022.04004,2017
14,168400.0,1564.0,2017
19,242300.0,690.0,2017
5,113600.0,1152.0,2017
33,447300.0,2333.0,2017
14,142600.0,1150.0,2017
9,157200.0,1384.0,2017
26,443700.0,2250.0,2017
15,88600.0,928.0,2017
6,482500.0,3001.6001,2017
33,126600.0,1564.0,2017
4,305400.0,3227.6799300000002,2017
17,153400.0,675.0,2017
12,149900.0,1258.0,2017
27,237100.0,1881.25,2017
5,346300.0,2250.0,2017
9,111100.0,1050.0,2017
29,102400.0,1472.0,2017
35,496600.0,3515.0,2017
13,101200.0,1122.0,2017
19,235800.0,696.0,2017
34,784000.0,3302.7749,2017
23,382500.0,2607.0,2017
9,257200.0,2168.0,2017
23,615300.0,2779.0,2017
16,255800.0,2035.1899399999998,2017
31,151600.0,1320.0,2017
18,664700.0,2156.1001,2017
21,80800.0,1427.0,2017
29,74500.0,1030.0,2017
14,97400.0,1156.0,2017
25,2365400.0,8020.25,2017
8,144900.0,1089.0,2017
1,110200.0,1128.0,2017
28,181100.0,1986.0,2017
17,377900.0,1118.0,2017
24,554900.0,1728.0,2017
6,266200.0,1333.0,2017
1,191300.0,2270.0,2017
8,135500.0,1318.0,2017
29,156800.0,1825.0,2017
27,285600.0,2338.0,2017
15,183500.0,1386.0,2017
21,297100.0,1617.0,2017
22,221600.0,1816.0,2017
26,510200.0,3734.63989,2017
33,158300.0,1268.0,2017
35,343000.0,2680.0,2017
6,271500.0,1587.0,2017
33,147300.0,1060.0,2017
10,300300.0,2325.5,2017
20,260100.0,2280.0,2017
33,151100.0,1350.0,2017
29,86900.0,1220.0,2017
33,174300.0,1979.0,2017
7,310900.0,1611.0,2017
8,211100.0,1612.0,2017
28,182700.0,1614.0,2017
3,285600.0,2143.0,2017
13,172900.0,1470.85999,2017
3,101500.0,1020.0,2017
35,243800.0,1701.0,2017
14,227100.0,2552.0,2017
4,463000.0,3589.0,2017
11,506900.0,4359.0,2017
15,189400.0,1071.0,2017
2,103700.0,1020.0,2017
7,332500.0,1852.19995,2017
35,300200.0,2104.0,2017
6,397200.0,2098.0,2017
32,105700.0,1312.0,2017
9,113100.0,1000.0,2017
19,270900.0,616.0,2017
16,146300.0,1210.0,2017
3,130400.0,1118.0,2017
11,115800.0,1204.0,2017
21,170400.0,1048.0,2017
