Permit #,Contact,Permit Type Description,Permit Subtype Description,Date Entered,Date Issued,wait_time
2019016022,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-19,2019-04-16,28
2017028949,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-02,2017-05-12,10
2019019596,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-04-04,2019-04-15,11
2018028283,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2017034568,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-05-31,7
2017035390,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-30,2017-06-14,15
2018012717,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-03-07,2018-05-04,58
2019020245,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-08,2019-04-18,10
2018014054,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-03-13,2018-03-16,3
2017037314,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-07,2017-06-19,12
2017053798,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-08-16,2017-08-28,12
2018076261,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-06,2018-12-17,11
2017034567,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-05-31,7
2017041270,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-22,2017-07-17,25
2017052951,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-08-11,2017-08-31,20
2017067190,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-10-18,2017-10-25,7
2019010247,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-02-20,2019-03-05,13
2018050493,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-22,2018-08-28,6
2019025036,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-30,2019-05-13,13
2018060720,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-09-24,2018-09-28,4
2019003337,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-01-17,2019-01-31,14
2018003326,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-01-22,2018-01-30,8
2018018729,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-04-04,2018-04-26,22
2018038019,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-06-29,2018-07-02,3
2019015950,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-03-19,2019-03-25,6
2018025130,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-05-03,2018-05-09,6
2019025746,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-05-02,2019-05-24,22
2018034147,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-06-13,2018-07-05,22
2018002413,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-01-15,2018-02-07,23
2017036729,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-06-05,2017-06-23,18
2018000864,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-01-05,2018-01-30,25
2018025048,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-05-03,2018-05-09,6
2018058945,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-09-17,2018-09-20,3
2017041298,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-22,2017-07-17,25
2017017521,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-14,2017-04-14,31
2017037187,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-06,2017-06-19,13
2019015953,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-03-19,2019-03-25,6
2018065876,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-10-17,2018-11-06,20
2018043655,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-25,2018-08-13,19
2019025708,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-05-02,2019-05-16,14
2017014267,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-01,2017-05-01,61
2018079410,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2017021406,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-03-30,2017-04-14,15
2018043275,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-24,2018-08-13,20
2018027007,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-05-11,2018-07-30,80
2018038084,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-29,2018-06-29,0
2017051103,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-08-04,2017-08-07,3
2017037494,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-07,2017-06-19,12
2017026426,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-04-20,2017-05-10,20
2018066774,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-10-22,2018-11-01,10
2018003504,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-22,2018-01-31,9
2017043608,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-07-03,2017-08-01,29
2019008277,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-04-29,77
2017039810,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-08-07,53
2019005785,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-01-29,2019-02-05,7
2017044927,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-10,2017-07-11,1
2017027308,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-04-24,2017-04-25,1
2018021715,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-04-18,2018-04-27,9
2017056406,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-28,2017-08-30,2
2018006006,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-02-01,2018-03-16,43
2017065494,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-10-10,2017-10-13,3
2018025703,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-05-07,2018-05-22,15
2019024624,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-04-29,2019-05-10,11
2018067247,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-23,2018-10-30,7
2019018789,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-04-01,2019-04-11,10
2018066304,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-18,2018-11-09,22
2018042539,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-07-20,2018-08-28,39
2017058142,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-09-06,2017-09-26,20
2019008243,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-02-22,11
2017058055,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-09-06,2017-09-27,21
2017021402,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-03-30,2017-04-14,15
2018021304,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-04-17,2018-05-15,28
2019024227,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-04-25,2019-05-06,11
2017032781,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-05-17,2017-05-24,7
2019010246,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-02-20,2019-03-05,13
2018071163,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-11-09,2018-11-27,18
2017033982,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-05-23,2017-05-25,2
2018018732,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-04-04,2018-04-26,22
2018076540,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-07,2018-12-17,10
2019010166,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-02-20,2019-03-05,13
2017038456,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-06-12,2017-06-29,17
2017058257,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-09-07,2017-09-21,14
2019011024,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-02-25,2019-02-26,1
2017026956,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-04-21,2017-04-25,4
2017035857,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-01,2017-06-14,13
2017060604,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-18,2017-09-22,4
2017027302,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-04-24,2017-04-25,1
2018076260,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-06,2018-12-17,11
2019006916,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-04,2019-05-17,102
2018012363,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-06,2018-04-06,31
2017058065,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-09-06,2017-09-27,21
2017051519,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-08-07,2017-08-09,2
2019014637,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-13,0
2018060358,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-09-21,2018-10-10,19
2018043165,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-24,2018-08-13,20
2018076497,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-07,2018-12-17,10
2017062611,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-09-26,2017-10-13,17
2017035875,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-01,2017-06-14,13
2018028278,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2019020257,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-08,2019-04-18,10
2019016034,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-19,2019-03-29,10
2017081941,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-12-28,2018-01-02,5
2017021712,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-31,2017-05-01,31
2018009404,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-20,2018-02-26,6
2019026406,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-05-07,2019-05-22,15
2019027325,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-10,2019-05-22,12
2018061794,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-09-28,2018-10-30,32
2018002687,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-01-18,2018-01-18,0
2019010852,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-02-24,2019-03-07,11
2018017843,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-30,2018-05-04,35
2019000916,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-01-07,2019-01-14,7
2017058134,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-09-06,2017-09-26,20
2018079671,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-12-26,2019-01-14,19
2017081945,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-12-28,2018-01-02,5
2017074462,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-20,2018-02-12,84
2019008340,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-02-11,2019-02-15,4
2019008417,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-04-29,77
2017049103,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-07-27,2017-08-07,11
2019008238,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-04-29,77
2019005779,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-01-29,2019-02-05,7
2017058260,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-09-07,2017-10-20,43
2019015962,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-03-19,2019-03-25,6
2018031389,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-01,2018-06-20,19
2019019607,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-04-04,2019-04-15,11
2017067229,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-10-18,2017-10-25,7
2018043662,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-25,2018-08-13,19
2019014071,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-11,2019-03-18,7
2018079670,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-12-26,2019-01-14,19
2018016599,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-03-23,2018-06-06,75
2018045636,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-02,2018-08-21,19
2017067233,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-10-18,2017-10-25,7
2018045638,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-02,2018-08-21,19
2018028272,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2018030785,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-05-30,2018-06-15,16
2017070342,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-01,2017-11-22,21
2017035964,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-01,2017-06-14,13
2017035358,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-30,2017-06-14,15
2019016455,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-03-20,2019-04-04,15
2017044123,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-06,2017-07-21,15
2017046562,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-07-17,2017-08-09,23
2018031385,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-01,2018-06-20,19
2017044759,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-07-10,2017-07-11,1
2017047229,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-19,2017-08-07,19
2019026392,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-05-07,2019-05-22,15
2019019600,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-04,2019-04-24,20
2018041319,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-07-16,2018-07-26,10
2017041307,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-22,2017-07-17,25
2018076518,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-07,2018-12-17,10
2019014042,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-11,2019-03-18,7
2017034577,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-08-04,72
2018042541,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-07-20,2018-08-28,39
2018079687,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-12-26,2019-01-14,19
2017035880,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-01,2017-06-14,13
2018006942,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-06,2018-02-12,6
2017035861,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-01,2017-06-14,13
2018066514,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-10-19,2018-11-05,17
2018063346,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-04,2018-10-29,25
2018076364,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-06,2018-12-17,11
2019014075,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-11,2019-03-18,7
2018079355,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2017060598,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-18,2017-09-20,2
2018079406,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2018031382,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-01,2018-06-20,19
2017014269,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-01,2017-05-01,61
2019004970,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-01-25,2019-02-05,11
2018008092,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-02-12,2018-03-02,18
2019024235,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-04-25,2019-05-06,11
2017035768,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-31,2017-06-02,2
2017052590,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-10,2017-08-17,7
2017014271,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-01,2017-05-01,61
2019019625,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-04-04,2019-04-15,11
2017056358,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-28,2017-08-30,2
2017043605,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-07-03,2017-08-01,29
2018079405,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2018050486,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-22,2018-08-28,6
2019017960,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-27,2019-04-02,6
2018066762,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-10-22,2018-11-13,22
2017050656,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-08-02,2017-08-18,16
2017037334,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-07,2017-06-19,12
2018006009,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-02-01,2018-03-16,43
2018037948,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-28,2018-07-10,12
2018013548,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-12,2018-03-15,3
2017052641,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-10,2017-08-17,7
2018004590,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-26,2018-01-31,5
2017053332,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-08-14,2018-03-16,214
2017044781,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-10,2017-07-11,1
2018003370,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-22,2018-01-31,9
2019020270,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-08,2019-04-18,10
2018024617,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-05-01,2018-05-15,14
2019003764,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-01-21,2019-02-05,15
2017067195,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-10-18,2017-10-25,7
2018040132,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-07-11,2018-07-18,7
2018028271,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2019002964,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-01-16,2019-02-08,23
2017044474,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-07,2017-08-08,32
2018079370,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2017044485,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-07,2017-08-08,32
2018059441,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-09-18,2018-11-01,44
2017017505,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-14,2017-04-14,31
2017030224,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-05-08,2017-06-07,30
2019002749,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-01-15,2019-01-28,13
2017034571,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-06-08,15
2019003086,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-01-16,2019-01-18,2
2017051102,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-08-04,2017-08-07,3
2017022407,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-04-04,2017-04-14,10
2017040672,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-06-20,2017-06-30,10
2018079320,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2017024936,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-04-14,2017-05-01,17
2019007263,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-05,2019-05-17,101
2017058145,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-09-06,2017-09-26,20
2018028286,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2017071462,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-11-06,2017-11-06,0
2017039793,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-08-07,53
2018040149,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-07-11,2018-07-18,7
2017066906,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-10-17,2017-10-25,8
2018067627,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-24,2018-11-27,34
2017026676,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-04-20,2017-05-01,11
2017041331,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-22,2017-07-17,25
2017020701,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-03-28,2017-04-19,22
2017017523,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-14,2017-04-14,31
2017014273,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-01,2017-05-01,61
2019029160,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-05-17,2019-05-17,0
2019029706,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-21,2019-05-22,1
2017035923,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-01,2017-06-14,13
2018070097,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2018-11-06,2018-11-13,7
2017056404,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-28,2017-08-30,2
2018005949,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-01,2018-02-13,12
2017060414,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-18,2017-09-20,2
2019020240,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-08,2019-04-18,10
2018010388,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-23,2018-03-08,13
2017041789,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-06-26,2017-07-20,24
2018000463,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-01-03,2018-01-09,6
2018040182,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-07-11,2018-07-26,15
2018079393,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2018058948,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-09-17,2018-09-20,3
2017044792,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-10,2017-07-11,1
2017060552,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-18,2017-09-20,2
2018077078,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-11,2018-12-17,6
2017044482,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-07,2017-08-08,32
2019020259,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-08,2019-04-18,10
2017030139,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-05-05,2017-05-31,26
2017077767,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-12-06,2018-01-17,42
2019014190,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-03-11,2019-03-14,3
2017037487,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-07,2017-06-19,12
2019003279,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-01-17,2019-01-31,14
2017015151,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-06,2017-04-07,32
2019027322,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-10,2019-05-22,12
2018004599,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-26,2018-01-31,5
2018006945,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-06,2018-02-12,6
2018045631,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-02,2018-08-21,19
2018025260,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-05-03,2018-05-09,6
2017030228,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-05-08,2017-05-30,22
2018028236,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2017039799,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-06-21,6
2018076323,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-06,2018-12-17,11
2019025713,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-05-02,2019-05-16,14
2019008327,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-04-29,77
2018043661,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-25,2018-08-13,19
2018037410,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-27,2018-07-10,13
2018004595,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-26,2018-01-31,5
2019020268,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-08,2019-04-18,10
2017081937,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-12-28,2018-01-02,5
2018067304,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-23,2018-10-30,7
2018079364,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2017035936,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-01,2017-06-14,13
2019029704,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-21,2019-05-22,1
2018040150,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-07-11,2018-07-26,15
2017032686,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-17,2017-05-25,8
