HHID,AverageTimeSitting,AvgDrinksPerWeek,MorningNightPerson
91013395.0,6.0,0.0,1.0
91013396.0,7.0,0.0,5.0
91013403.0,10.0,0.0,5.0
91013407.0,6.0,0.0,1.0
91013409.0,8.0,12.0,1.0
91013411.0,4.0,15.0,2.0
91013412.0,12.0,2.0,2.0
91013424.0,8.0,0.0,4.0
91013425.0,10.0,0.0,2.0
91013427.0,5.0,16.0,1.0
91013429.0,4.0,0.0,2.0
91013434.0,5.0,1.0,1.0
91013435.0,8.0,0.0,2.0
91013438.0,9.0,0.0,3.0
91013441.0,4.0,0.0,4.0
91013442.0,10.0,1.0,2.0
91013443.0,2.0,0.0,3.0
91013450.0,3.0,0.0,1.0
91013452.0,4.0,0.0,2.0
91013454.0,3.0,8.0,3.0
91013456.0,5.0,0.0,1.0
91013461.0,6.0,10.0,3.0
91013469.0,12.0,0.0,1.0
91013472.0,6.0,0.0,1.0
91013475.0,3.0,0.0,4.0
91013477.0,4.0,0.0,5.0
91013479.0,8.0,6.0,4.0
91013480.0,14.0,0.0,5.0
91013486.0,10.0,0.0,4.0
91013488.0,10.0,3.0,4.0
91013491.0,2.0,0.0,1.0
91013495.0,7.0,0.0,1.0
91013497.0,4.0,0.0,1.0
91013505.0,16.0,0.0,2.0
91013516.0,8.0,1.0,4.0
91013518.0,5.0,1.0,3.0
91013523.0,6.0,0.0,1.0
91013528.0,7.0,1.0,3.0
91013530.0,10.0,0.0,1.0
91013531.0,5.0,1.0,4.0
91013532.0,5.0,0.0,1.0
91013535.0,9.0,1.0,2.0
91013537.0,8.0,28.0,1.0
91013540.0,5.0,0.0,3.0
91013542.0,3.0,0.0,1.0
91013544.0,8.0,1.0,3.0
91013549.0,6.0,0.0,2.0
91013566.0,14.0,8.0,4.0
91013579.0,12.0,0.0,1.0
91013580.0,2.0,0.0,4.0
91013582.0,5.0,0.0,1.0
91013585.0,3.0,20.0,1.0
91013587.0,1.0,0.0,3.0
91013596.0,5.0,0.0,4.0
91013597.0,6.0,0.0,1.0
91013598.0,12.0,3.0,1.0
91013607.0,10.0,7.0,1.0
91013611.0,4.0,4.0,4.0
91013613.0,8.0,0.0,4.0
91013618.0,5.0,4.0,1.0
91013627.0,8.0,6.0,1.0
91013628.0,5.0,6.0,4.0
91013630.0,5.0,0.0,3.0
91013634.0,5.0,0.0,4.0
91013637.0,4.0,4.0,1.0
91013647.0,11.0,6.0,2.0
91013654.0,4.0,7.0,1.0
91013658.0,5.0,0.0,4.0
91013660.0,8.0,2.0,1.0
91013661.0,12.0,0.0,3.0
91013662.0,2.0,0.0,4.0
91013664.0,8.0,10.0,1.0
91013667.0,4.0,3.0,3.0
91013668.0,5.0,2.0,2.0
91013669.0,3.0,6.0,1.0
91013677.0,12.0,0.0,5.0
91013678.0,1.0,2.0,4.0
91013682.0,4.0,4.0,2.0
91013687.0,4.0,2.0,1.0
91013690.0,8.0,0.0,3.0
91013692.0,2.0,0.0,4.0
91013694.0,4.0,1.0,3.0
91013697.0,4.0,2.0,2.0
91013700.0,8.0,0.0,3.0
91013701.0,10.0,1.0,4.0
91013702.0,4.0,0.0,4.0
91013708.0,6.0,1.0,3.0
91013713.0,0.0,7.0,5.0
91013719.0,8.0,1.0,4.0
91013721.0,8.0,0.0,4.0
91013725.0,8.0,0.0,2.0
91013729.0,8.0,2.0,1.0
91013730.0,12.0,1.0,2.0
91013734.0,10.0,1.0,1.0
91013740.0,7.0,2.0,2.0
91013741.0,6.0,14.0,5.0
91013743.0,3.0,14.0,1.0
91013746.0,10.0,6.0,2.0
91013753.0,5.0,0.0,2.0
91013758.0,16.0,0.0,3.0
91013761.0,7.0,8.0,2.0
91013763.0,6.0,0.0,2.0
91013764.0,4.0,1.0,4.0
91013771.0,6.0,3.0,5.0
91013774.0,1.0,0.0,2.0
91013775.0,8.0,0.0,1.0
91013782.0,8.0,0.0,4.0
91013784.0,11.0,0.0,4.0
91013788.0,8.0,0.0,3.0
91013792.0,10.0,35.0,2.0
91013793.0,8.0,2.0,1.0
91013794.0,2.0,0.0,5.0
91013795.0,8.0,4.0,1.0
91013798.0,8.0,0.0,4.0
91013805.0,4.0,2.0,4.0
91013806.0,4.0,0.0,4.0
91013810.0,4.0,0.0,4.0
91013813.0,4.0,14.0,4.0
91013816.0,10.0,0.0,4.0
91013817.0,8.0,16.0,2.0
91013819.0,5.0,0.0,1.0
91013820.0,3.0,0.0,2.0
91013823.0,4.0,0.0,3.0
91013825.0,2.0,0.0,3.0
91013836.0,8.0,1.0,1.0
91013837.0,6.0,1.0,4.0
91013845.0,3.0,0.0,4.0
91013852.0,8.0,0.0,1.0
91013855.0,2.0,15.0,3.0
91013864.0,3.0,24.0,2.0
91013867.0,4.0,0.0,1.0
91013869.0,10.0,3.0,4.0
91013872.0,12.0,12.0,2.0
91013873.0,8.0,1.0,3.0
91013874.0,6.0,7.0,3.0
91013877.0,6.0,2.0,2.0
91013878.0,4.0,0.0,1.0
91013879.0,8.0,6.0,4.0
91013880.0,6.0,0.0,1.0
91013881.0,1.0,28.0,5.0
91013883.0,7.0,1.0,1.0
91013884.0,12.0,2.0,2.0
91013886.0,5.0,14.0,2.0
91013889.0,10.0,3.0,4.0
91013894.0,9.0,0.0,2.0
91013903.0,3.0,2.0,2.0
91013908.0,5.0,2.0,2.0
91013909.0,2.0,12.0,1.0
91013915.0,6.0,2.0,1.0
91013919.0,2.0,0.0,2.0
91013925.0,2.0,0.0,3.0
91013927.0,12.0,0.0,3.0
91013933.0,12.0,6.0,3.0
91013936.0,4.0,0.0,3.0
91013943.0,9.0,2.0,1.0
91013951.0,6.0,0.0,5.0
91013952.0,8.0,2.0,3.0
91013954.0,5.0,2.0,3.0
91013955.0,2.0,6.0,1.0
91013956.0,4.0,0.0,4.0
91013965.0,12.0,8.0,3.0
91013967.0,6.0,1.0,3.0
91013972.0,3.0,0.0,1.0
91013974.0,3.0,0.0,4.0
91013975.0,6.0,3.0,3.0
91013980.0,12.0,0.0,2.0
91013996.0,10.0,0.0,2.0
91013997.0,12.0,0.0,3.0
91013998.0,10.0,0.0,3.0
91014004.0,6.0,0.0,4.0
91014007.0,4.0,0.0,1.0
91014009.0,6.0,1.0,5.0
91014030.0,4.0,10.0,4.0
91014042.0,20.0,0.0,5.0
91014045.0,2.0,0.0,4.0
91014046.0,4.0,0.0,2.0
91014048.0,5.0,0.0,1.0
91014049.0,8.0,3.0,4.0
91014050.0,12.0,0.0,4.0
91014056.0,10.0,0.0,3.0
91014064.0,5.0,0.0,1.0
91014065.0,9.0,14.0,4.0
91014066.0,8.0,0.0,3.0
91014073.0,14.0,2.0,3.0
91014079.0,6.0,16.0,2.0
91014080.0,7.0,0.0,2.0
91014089.0,8.0,2.0,4.0
91014092.0,6.0,10.0,4.0
91014095.0,15.0,0.0,3.0
91014096.0,4.0,0.0,2.0
91014102.0,7.0,6.0,2.0
91014103.0,8.0,0.0,4.0
91014113.0,3.0,3.0,4.0
91014114.0,10.0,0.0,1.0
91014115.0,12.0,0.0,4.0
91014124.0,5.0,1.0,5.0
91014131.0,4.0,0.0,1.0
91014132.0,5.0,0.0,4.0
91014135.0,16.0,0.0,4.0
91014141.0,6.0,12.0,2.0
91014142.0,12.0,0.0,3.0
91014143.0,6.0,1.0,1.0
91014148.0,3.0,0.0,1.0
91014159.0,4.0,2.0,4.0
91014169.0,5.0,1.0,4.0
91014173.0,4.0,21.0,2.0
91014174.0,6.0,10.0,2.0
91014183.0,6.0,6.0,4.0
91014189.0,10.0,0.0,5.0
91014191.0,12.0,3.0,4.0
91014196.0,10.0,0.0,1.0
91014197.0,8.0,0.0,3.0
91014199.0,16.0,0.0,5.0
91014202.0,6.0,21.0,3.0
91014210.0,4.0,2.0,4.0
91014213.0,8.0,6.0,1.0
91014216.0,3.0,0.0,1.0
91014219.0,6.0,0.0,3.0
91014229.0,7.0,0.0,4.0
91014232.0,2.0,0.0,1.0
91014235.0,5.0,0.0,4.0
91014238.0,5.0,0.0,2.0
91014241.0,7.0,0.0,1.0
91014243.0,5.0,10.0,2.0
91014250.0,10.0,0.0,2.0
91014261.0,6.0,1.0,2.0
91014265.0,18.0,18.0,1.0
91014267.0,9.0,1.0,2.0
91014270.0,19.0,0.0,3.0
91014272.0,4.0,21.0,1.0
91014275.0,11.0,18.0,2.0
91014276.0,12.0,0.0,3.0
91014279.0,8.0,2.0,1.0
91014280.0,6.0,0.0,1.0
91014288.0,12.0,2.0,2.0
91014290.0,10.0,0.0,2.0
91014291.0,7.0,0.0,1.0
91014292.0,4.0,5.0,1.0
91014296.0,10.0,0.0,4.0
91014299.0,3.0,0.0,5.0
91014301.0,12.0,0.0,3.0
91014303.0,10.0,10.0,5.0
91014304.0,4.0,0.0,3.0
91014306.0,12.0,8.0,3.0
91014309.0,10.0,0.0,2.0
91014312.0,10.0,2.0,2.0
91014315.0,5.0,12.0,5.0
91014316.0,8.0,1.0,1.0
91014320.0,4.0,1.0,1.0
91014321.0,8.0,0.0,3.0
91014324.0,4.0,14.0,1.0
91014325.0,12.0,6.0,4.0
91014333.0,6.0,0.0,5.0
91014335.0,5.0,6.0,1.0
91014336.0,12.0,4.0,1.0
91014337.0,2.0,2.0,2.0
91014339.0,12.0,0.0,2.0
91014340.0,8.0,0.0,3.0
91014341.0,8.0,0.0,1.0
91014342.0,8.0,42.0,1.0
91014344.0,9.0,12.0,3.0
91014347.0,8.0,0.0,4.0
91014356.0,6.0,0.0,4.0
91014360.0,7.0,14.0,1.0
91014361.0,4.0,0.0,1.0
91014365.0,1.0,0.0,3.0
91014369.0,6.0,0.0,3.0
91014378.0,15.0,6.0,1.0
91014380.0,2.0,4.0,1.0
91014381.0,12.0,4.0,3.0
91014383.0,13.0,2.0,2.0
91014393.0,7.0,3.0,2.0
91014395.0,4.0,10.0,3.0
91014397.0,10.0,0.0,3.0
91014401.0,8.0,14.0,1.0
91014408.0,12.0,0.0,2.0
91014409.0,3.0,1.0,4.0
91014411.0,4.0,0.0,4.0
91014413.0,3.0,0.0,4.0
91014416.0,12.0,0.0,4.0
91014422.0,8.0,6.0,1.0
91014427.0,4.0,3.0,1.0
91014431.0,0.0,0.0,3.0
91014435.0,20.0,0.0,5.0
91014442.0,8.0,0.0,1.0
91014448.0,12.0,0.0,5.0
91014453.0,8.0,0.0,4.0
91014456.0,8.0,0.0,4.0
91014464.0,11.0,0.0,2.0
91014469.0,7.0,3.0,3.0
91014471.0,12.0,24.0,3.0
91014474.0,12.0,0.0,3.0
91014478.0,6.0,0.0,1.0
91014480.0,5.0,3.0,3.0
91014483.0,10.0,1.0,1.0
91014488.0,6.0,0.0,2.0
91014491.0,10.0,2.0,5.0
91014492.0,10.0,21.0,3.0
91014496.0,4.0,2.0,3.0
91014497.0,3.0,3.0,1.0
91014509.0,2.0,0.0,4.0
91014511.0,5.0,0.0,4.0
91014514.0,3.0,8.0,4.0
91014515.0,6.0,2.0,4.0
91014517.0,3.0,0.0,4.0
91014526.0,2.0,5.0,1.0
91014532.0,10.0,20.0,3.0
91014535.0,6.0,0.0,1.0
91014537.0,8.0,8.0,5.0
91014538.0,3.0,6.0,4.0
91014542.0,8.0,7.0,3.0
91014544.0,8.0,4.0,1.0
91014545.0,10.0,10.0,1.0
91014547.0,12.0,10.0,3.0
91014551.0,8.0,0.0,4.0
91014552.0,10.0,0.0,3.0
91014554.0,10.0,0.0,4.0
91014555.0,8.0,8.0,1.0
91014561.0,0.0,0.0,5.0
91014564.0,2.0,0.0,1.0
91014565.0,6.0,0.0,1.0
91014567.0,3.0,0.0,1.0
91014570.0,6.0,0.0,3.0
91014579.0,8.0,0.0,4.0
91014580.0,10.0,7.0,5.0
91014583.0,5.0,0.0,2.0
91014584.0,5.0,4.0,1.0
91014587.0,8.0,0.0,2.0
91014591.0,4.0,0.0,3.0
91014612.0,4.0,10.0,2.0
91014623.0,5.0,15.0,1.0
91014625.0,4.0,3.0,1.0
91014626.0,4.0,25.0,3.0
91014627.0,5.0,2.0,4.0
91014628.0,8.0,2.0,3.0
91014635.0,8.0,4.0,5.0
91014637.0,4.0,1.0,2.0
91014640.0,3.0,0.0,2.0
91014643.0,6.0,2.0,1.0
91014649.0,9.0,0.0,4.0
91014658.0,3.0,0.0,3.0
91014660.0,8.0,1.0,2.0
91014661.0,5.0,4.0,2.0
91014662.0,12.0,0.0,2.0
91014663.0,12.0,12.0,3.0
91014665.0,8.0,0.0,2.0
91014670.0,8.0,0.0,4.0
91014673.0,8.0,0.0,5.0
91014674.0,5.0,1.0,5.0
91014676.0,6.0,2.0,1.0
91014677.0,8.0,0.0,2.0
91014680.0,4.0,4.0,2.0
91014681.0,1.0,0.0,2.0
91014683.0,4.0,4.0,1.0
91014687.0,5.0,0.0,3.0
91014688.0,6.0,2.0,1.0
91014689.0,4.0,15.0,4.0
91014697.0,10.0,4.0,4.0
91014698.0,8.0,2.0,5.0
91014699.0,8.0,1.0,5.0
91014702.0,1.0,2.0,4.0
91014706.0,8.0,3.0,3.0
91014709.0,12.0,6.0,1.0
91014710.0,8.0,0.0,2.0
91014711.0,12.0,0.0,1.0
91014712.0,10.0,0.0,3.0
91014713.0,6.0,24.0,3.0
91014718.0,8.0,6.0,2.0
91014726.0,8.0,0.0,3.0
91014727.0,8.0,0.0,4.0
92014734.0,1.0,0.0,1.0
92014737.0,6.0,0.0,1.0
92014738.0,1.0,0.0,5.0
92014739.0,7.0,4.0,2.0
92014746.0,8.0,0.0,1.0
92014752.0,10.0,0.0,5.0
92014762.0,12.0,0.0,1.0
92014771.0,6.0,4.0,2.0
92014788.0,5.0,0.0,2.0
92014790.0,3.0,1.0,4.0
92014804.0,3.0,0.0,5.0
92014806.0,12.0,4.0,5.0
92014830.0,8.0,0.0,2.0
92014831.0,4.0,0.0,1.0
92014832.0,10.0,1.0,4.0
92014833.0,12.0,0.0,4.0
92014839.0,7.0,0.0,5.0
92014840.0,4.0,4.0,4.0
92014843.0,10.0,3.0,5.0
92014846.0,3.0,21.0,1.0
92014847.0,6.0,0.0,3.0
92014851.0,2.0,0.0,1.0
92014852.0,2.0,0.0,2.0
92014858.0,4.0,0.0,1.0
92014861.0,12.0,0.0,3.0
92014866.0,6.0,1.0,2.0
92014869.0,5.0,0.0,5.0
92014877.0,4.0,0.0,2.0
92014899.0,2.0,0.0,1.0
92014905.0,12.0,14.0,3.0
92014907.0,6.0,5.0,4.0
92014912.0,6.0,6.0,3.0
92014918.0,8.0,0.0,3.0
92014923.0,10.0,0.0,2.0
92014948.0,10.0,8.0,3.0
92014950.0,12.0,0.0,1.0
92014954.0,10.0,0.0,1.0
92014957.0,8.0,0.0,3.0
92014965.0,8.0,0.0,4.0
92014966.0,9.0,14.0,4.0
92014967.0,8.0,10.0,4.0
92014975.0,11.0,1.0,3.0
92014976.0,6.0,0.0,3.0
92014979.0,10.0,12.0,5.0
92014984.0,5.0,10.0,5.0
92014988.0,6.0,0.0,2.0
92014992.0,10.0,8.0,1.0
92014993.0,10.0,12.0,4.0
92015002.0,5.0,0.0,1.0
92015004.0,8.0,7.0,3.0
92015012.0,8.0,8.0,2.0
92015014.0,12.0,0.0,5.0
92015019.0,4.0,1.0,3.0
92015024.0,4.0,1.0,3.0
92015038.0,6.0,0.0,4.0
92015043.0,3.0,0.0,3.0
92015046.0,0.0,0.0,2.0
92015048.0,6.0,1.0,2.0
92015050.0,3.0,4.0,1.0
92015063.0,5.0,0.0,3.0
92015068.0,3.0,1.0,1.0
92015076.0,4.0,0.0,5.0
92015082.0,10.0,0.0,4.0
92015092.0,4.0,0.0,1.0
92015095.0,8.0,0.0,4.0
92015102.0,1.0,0.0,3.0
92015109.0,1.0,0.0,2.0
92015113.0,9.0,4.0,3.0
92015132.0,8.0,0.0,5.0
92015135.0,13.0,1.0,4.0
92015136.0,8.0,0.0,3.0
92015139.0,5.0,14.0,1.0
92015149.0,10.0,6.0,2.0
92015156.0,18.0,0.0,1.0
92015157.0,5.0,2.0,3.0
92015159.0,2.0,2.0,2.0
92015164.0,5.0,4.0,1.0
92015167.0,6.0,5.0,3.0
92015169.0,10.0,0.0,3.0
92015172.0,5.0,0.0,1.0
92015179.0,12.0,0.0,3.0
92015182.0,9.0,0.0,1.0
92015187.0,5.0,12.0,1.0
92015195.0,2.0,3.0,2.0
92015198.0,10.0,0.0,1.0
92015213.0,9.0,0.0,3.0
92015216.0,5.0,4.0,4.0
92015220.0,4.0,4.0,3.0
92015224.0,10.0,4.0,3.0
92015225.0,5.0,0.0,3.0
92015232.0,1.0,4.0,2.0
92015240.0,6.0,0.0,3.0
92015245.0,9.0,42.0,3.0
92015281.0,6.0,10.0,1.0
92015291.0,8.0,0.0,5.0
92015293.0,2.0,1.0,1.0
92015296.0,2.0,0.0,4.0
92015299.0,4.0,0.0,1.0
92015308.0,20.0,0.0,3.0
92015319.0,10.0,0.0,5.0
92015324.0,10.0,1.0,5.0
92015327.0,13.0,6.0,2.0
92015333.0,13.0,2.0,4.0
92015334.0,3.0,0.0,4.0
92015348.0,4.0,0.0,2.0
92015349.0,4.0,0.0,2.0
92015352.0,8.0,5.0,2.0
92015354.0,10.0,0.0,2.0
92015355.0,3.0,2.0,4.0
92015366.0,1.0,1.0,1.0
92015367.0,8.0,0.0,1.0
92015374.0,8.0,0.0,2.0
92015378.0,0.0,0.0,1.0
92015389.0,8.0,0.0,3.0
92015392.0,8.0,0.0,3.0
92015395.0,10.0,0.0,2.0
92015398.0,3.0,0.0,5.0
92015408.0,3.0,8.0,4.0
92015411.0,1.0,0.0,1.0
92015418.0,2.0,0.0,3.0
92015420.0,5.0,0.0,1.0
92015422.0,12.0,0.0,1.0
92015423.0,16.0,12.0,2.0
92015436.0,12.0,3.0,5.0
92015451.0,8.0,0.0,4.0
92015460.0,1.0,3.0,3.0
92015473.0,7.0,9.0,4.0
92015476.0,4.0,0.0,2.0
92015477.0,10.0,4.0,4.0
92015483.0,7.0,0.0,4.0
92015490.0,8.0,0.0,2.0
92015496.0,7.0,4.0,4.0
92015506.0,5.0,30.0,3.0
92015507.0,10.0,10.0,1.0
92015510.0,3.0,0.0,1.0
92015511.0,10.0,7.0,4.0
92015527.0,6.0,6.0,2.0
92015563.0,14.0,1.0,2.0
92015565.0,11.0,0.0,2.0
92015569.0,12.0,0.0,5.0
92015573.0,4.0,14.0,1.0
92015578.0,16.0,0.0,2.0
92015585.0,3.0,0.0,1.0
92015588.0,1.0,5.0,4.0
92015591.0,6.0,0.0,1.0
92015596.0,4.0,21.0,1.0
92015601.0,7.0,0.0,4.0
92015654.0,8.0,1.0,4.0
92015655.0,7.0,0.0,2.0
92015661.0,4.0,0.0,1.0
92015668.0,15.0,0.0,3.0
92015674.0,8.0,2.0,1.0
92015677.0,5.0,0.0,4.0
92015679.0,4.0,1.0,5.0
92015690.0,2.0,2.0,1.0
92015692.0,5.0,4.0,2.0
92015701.0,6.0,0.0,3.0
92015723.0,6.0,0.0,4.0
92015725.0,12.0,0.0,1.0
92015734.0,7.0,36.0,1.0
92015746.0,6.0,12.0,2.0
92015749.0,6.0,2.0,3.0
92015752.0,8.0,2.0,4.0
92015757.0,6.0,0.0,2.0
92015760.0,9.0,0.0,4.0
92015762.0,6.0,3.0,1.0
92015764.0,7.0,10.0,4.0
92015765.0,2.0,0.0,3.0
92015787.0,6.0,0.0,2.0
92015789.0,3.0,0.0,3.0
92015792.0,4.0,8.0,4.0
92015795.0,3.0,0.0,3.0
92015825.0,16.0,15.0,2.0
92015826.0,4.0,3.0,2.0
92015831.0,5.0,1.0,2.0
92015833.0,4.0,3.0,2.0
92015844.0,4.0,0.0,1.0
92015848.0,12.0,21.0,4.0
92015867.0,0.0,3.0,1.0
92015894.0,17.0,4.0,3.0
92015895.0,8.0,14.0,2.0
92015897.0,2.0,0.0,1.0
92015903.0,4.0,0.0,4.0
92015910.0,8.0,0.0,3.0
92015911.0,8.0,1.0,2.0
92015924.0,10.0,1.0,1.0
92015932.0,5.0,0.0,1.0
92015934.0,4.0,9.0,2.0
92015937.0,5.0,2.0,2.0
92015941.0,8.0,0.0,4.0
92015945.0,4.0,18.0,2.0
92015948.0,8.0,6.0,1.0
92015950.0,5.0,0.0,1.0
92015951.0,8.0,3.0,2.0
92015957.0,7.0,6.0,4.0
92015958.0,7.0,2.0,2.0
92015964.0,16.0,8.0,3.0
92015972.0,10.0,6.0,1.0
92015975.0,5.0,4.0,2.0
92015985.0,14.0,0.0,3.0
92016000.0,5.0,28.0,5.0
92016009.0,4.0,0.0,1.0
92016014.0,6.0,0.0,1.0
92016031.0,13.0,6.0,2.0
92016042.0,4.0,21.0,3.0
92016045.0,3.0,0.0,1.0
92016052.0,6.0,0.0,1.0
92016055.0,8.0,0.0,2.0
92016057.0,4.0,18.0,3.0
92016058.0,10.0,0.0,5.0
92016061.0,4.0,0.0,5.0
92016069.0,10.0,0.0,1.0
92016074.0,3.0,1.0,1.0
92016075.0,0.0,0.0,2.0
92016077.0,3.0,21.0,3.0
92016078.0,5.0,2.0,3.0
92016079.0,4.0,0.0,3.0
92016084.0,3.0,0.0,1.0
92016085.0,8.0,0.0,4.0
92016089.0,6.0,4.0,1.0
92016091.0,15.0,1.0,3.0
92016098.0,6.0,0.0,2.0
92016099.0,15.0,3.0,4.0
92016119.0,6.0,8.0,2.0
92016124.0,9.0,1.0,5.0
92016128.0,8.0,0.0,2.0
92016138.0,4.0,0.0,1.0
92016143.0,11.0,1.0,2.0
92016147.0,8.0,6.0,1.0
92016159.0,2.0,0.0,1.0
92016173.0,2.0,0.0,2.0
92016176.0,12.0,0.0,1.0
92016182.0,10.0,4.0,3.0
92016186.0,2.0,10.0,1.0
92016189.0,6.0,1.0,4.0
92016201.0,14.0,0.0,3.0
92016206.0,2.0,2.0,4.0
92016208.0,12.0,0.0,1.0
92016213.0,3.0,0.0,3.0
92016214.0,4.0,0.0,1.0
92016220.0,12.0,2.0,1.0
92016224.0,10.0,9.0,4.0
92016229.0,13.0,0.0,2.0
92016231.0,10.0,1.0,2.0
92016232.0,8.0,1.0,4.0
92016234.0,5.0,0.0,1.0
92016236.0,18.0,4.0,4.0
92016237.0,5.0,0.0,1.0
92016240.0,5.0,0.0,4.0
92016257.0,6.0,0.0,3.0
92016260.0,6.0,0.0,1.0
92016265.0,2.0,0.0,3.0
92016272.0,2.0,0.0,3.0
92016280.0,4.0,4.0,4.0
92016281.0,8.0,0.0,5.0
92016296.0,9.0,3.0,2.0
92016304.0,8.0,2.0,4.0
92016305.0,8.0,2.0,3.0
92016307.0,8.0,0.0,3.0
92016313.0,12.0,0.0,2.0
92016316.0,16.0,1.0,2.0
92016320.0,0.0,3.0,1.0
92016323.0,6.0,0.0,1.0
92016341.0,6.0,15.0,5.0
92016352.0,10.0,2.0,1.0
92016353.0,4.0,0.0,4.0
92016357.0,2.0,35.0,2.0
92016362.0,12.0,6.0,3.0
92016364.0,5.0,4.0,5.0
92016394.0,2.0,0.0,5.0
92016406.0,5.0,6.0,3.0
92016421.0,9.0,10.0,4.0
92016441.0,8.0,1.0,4.0
92016444.0,15.0,0.0,3.0
92016448.0,8.0,0.0,1.0
92016450.0,5.0,0.0,2.0
92016455.0,9.0,1.0,5.0
92016472.0,6.0,0.0,4.0
92016480.0,3.0,1.0,2.0
92016481.0,3.0,0.0,3.0
92016495.0,16.0,14.0,1.0
92016503.0,10.0,0.0,4.0
92016517.0,4.0,0.0,1.0
92016518.0,2.0,0.0,2.0
92016519.0,14.0,7.0,2.0
92016534.0,3.0,10.0,4.0
92016538.0,5.0,0.0,1.0
92016543.0,5.0,0.0,4.0
92016547.0,4.0,28.0,3.0
92016555.0,10.0,7.0,2.0
92016561.0,8.0,0.0,1.0
92016565.0,8.0,0.0,1.0
92016566.0,8.0,0.0,1.0
92016571.0,2.0,1.0,1.0
92016578.0,4.0,35.0,5.0
92016591.0,8.0,0.0,4.0
92016593.0,7.0,0.0,1.0
92016601.0,7.0,0.0,1.0
92016602.0,8.0,3.0,3.0
92016607.0,4.0,0.0,3.0
92016615.0,3.0,1.0,1.0
92016617.0,8.0,7.0,1.0
92016621.0,5.0,0.0,1.0
92016627.0,12.0,4.0,4.0
92016631.0,7.0,4.0,1.0
92016633.0,7.0,0.0,4.0
92016635.0,2.0,1.0,1.0
92016637.0,3.0,0.0,2.0
92016672.0,6.0,0.0,1.0
92016673.0,4.0,0.0,4.0
92016694.0,9.0,3.0,2.0
92016699.0,2.0,0.0,5.0
92016702.0,5.0,9.0,5.0
92016712.0,4.0,0.0,5.0
92016719.0,5.0,6.0,3.0
92016733.0,5.0,0.0,1.0
92016744.0,10.0,12.0,4.0
92016765.0,4.0,0.0,1.0
92016767.0,12.0,1.0,4.0
92016770.0,10.0,6.0,4.0
92016772.0,10.0,1.0,4.0
92016779.0,13.0,6.0,4.0
92016784.0,5.0,0.0,1.0
92016791.0,5.0,0.0,1.0
92016803.0,6.0,0.0,4.0
92016805.0,3.0,0.0,1.0
92016806.0,15.0,3.0,4.0
92016811.0,4.0,0.0,2.0
92016815.0,8.0,0.0,1.0
92016832.0,16.0,0.0,4.0
92016838.0,12.0,0.0,1.0
92016848.0,10.0,0.0,3.0
92016850.0,12.0,10.0,2.0
92016855.0,6.0,4.0,3.0
92016856.0,16.0,0.0,5.0
92016861.0,10.0,0.0,1.0
92016870.0,9.0,0.0,1.0
92016889.0,8.0,10.0,4.0
92016893.0,10.0,4.0,1.0
92016904.0,5.0,1.0,5.0
92016905.0,6.0,0.0,1.0
92016925.0,4.0,0.0,3.0
92016956.0,4.0,0.0,1.0
92016961.0,10.0,2.0,4.0
92016972.0,15.0,6.0,1.0
92016989.0,18.0,0.0,4.0
92016992.0,4.0,0.0,3.0
92016997.0,5.0,0.0,4.0
92016998.0,4.0,0.0,5.0
92017011.0,10.0,0.0,5.0
92017038.0,4.0,0.0,3.0
92017045.0,6.0,4.0,2.0
92017063.0,4.0,0.0,1.0
92017065.0,8.0,0.0,1.0
92017068.0,7.0,4.0,1.0
92017080.0,5.0,1.0,3.0
92017095.0,2.0,0.0,1.0
92017098.0,5.0,0.0,1.0
92017110.0,0.0,0.0,3.0
92017112.0,2.0,0.0,3.0
92017114.0,2.0,0.0,3.0
92017119.0,6.0,80.0,1.0
92017120.0,5.0,5.0,1.0
92017129.0,8.0,3.0,4.0
92017134.0,4.0,0.0,4.0
92017151.0,8.0,0.0,3.0
92017155.0,10.0,0.0,1.0
92017157.0,3.0,0.0,1.0
92017161.0,5.0,1.0,3.0
92017181.0,12.0,0.0,4.0
92017194.0,6.0,0.0,3.0
92017199.0,8.0,0.0,4.0
92017200.0,13.0,8.0,5.0
92017209.0,16.0,0.0,5.0
92017212.0,9.0,0.0,2.0
92017215.0,7.0,0.0,4.0
92017217.0,12.0,0.0,1.0
92017218.0,8.0,0.0,3.0
92017221.0,10.0,2.0,1.0
92017229.0,6.0,2.0,3.0
92017240.0,6.0,0.0,3.0
92017242.0,4.0,0.0,5.0
92017245.0,2.0,14.0,1.0
92017251.0,6.0,0.0,1.0
92017260.0,12.0,0.0,1.0
92017262.0,15.0,0.0,1.0
92017263.0,0.0,3.0,1.0
92017265.0,0.0,0.0,3.0
92017270.0,5.0,14.0,3.0
92017276.0,6.0,1.0,1.0
92017278.0,4.0,0.0,1.0
92017282.0,9.0,2.0,1.0
92017283.0,5.0,3.0,4.0
92017297.0,2.0,21.0,2.0
92017315.0,1.0,0.0,1.0
92017316.0,12.0,1.0,1.0
92017339.0,8.0,0.0,5.0
92017346.0,3.0,12.0,5.0
92017359.0,4.0,0.0,2.0
92017378.0,10.0,0.0,1.0
92017383.0,12.0,0.0,5.0
92017384.0,4.0,0.0,4.0
92017387.0,8.0,0.0,2.0
92017392.0,4.0,12.0,1.0
92017395.0,8.0,2.0,1.0
